transaction_id,account_id,amount,transaction_type,method,timestamp,counterparty_account,counterparty_country,status
TXN_50087,ACC_1004,3628.77,DEPOSIT,CHECK,2026-08-21 21:00:00,,US,COMPLETED
TXN_50204,ACC_1011,1755.63,DEPOSIT,CHECK,2026-08-21 21:00:00,,US,COMPLETED
TXN_50386,ACC_1023,3126.58,WITHDRAWAL,WIRE,2026-08-21 21:00:00,,US,COMPLETED
TXN_50586,ACC_1034,1146.01,TRANSFER_OUT,WIRE,2026-08-21 21:00:00,ACC_1041,SG,COMPLETED
TXN_50427,ACC_1025,539.62,DEPOSIT,CHECK,2026-08-21 23:00:00,,US,COMPLETED
TXN_50121,ACC_1006,2966.32,TRANSFER_OUT,ACH,2026-08-22 00:00:00,ACC_1013,PA,COMPLETED
TXN_50276,ACC_1016,3527.41,WITHDRAWAL,ACH,2026-08-22 00:00:00,,US,COMPLETED
TXN_50051,ACC_1002,3547.44,DEPOSIT,CASH,2026-08-22 01:00:00,,US,COMPLETED
TXN_50137,ACC_1007,3426.46,DEPOSIT,CASH,2026-08-22 01:00:00,,US,COMPLETED
TXN_50697,ACC_1040,1999.53,TRANSFER_IN,WIRE,2026-08-22 02:00:00,ACC_1020,US,COMPLETED
TXN_50459,ACC_1027,20049.3,WITHDRAWAL,CHECK,2026-08-22 03:00:00,,US,COMPLETED
TXN_50833,ACC_1049,2204.03,DEPOSIT,CHECK,2026-08-22 04:00:00,,US,COMPLETED
TXN_50336,ACC_1020,4127.71,DEPOSIT,ACH,2026-08-22 05:00:00,,US,COMPLETED
TXN_50529,ACC_1031,339.05,DEPOSIT,CASH,2026-08-22 05:00:00,,US,COMPLETED
TXN_50245,ACC_1014,2045.15,TRANSFER_OUT,ACH,2026-08-22 06:00:00,ACC_1044,GB,COMPLETED
TXN_50448,ACC_1026,3514.12,WITHDRAWAL,ACH,2026-08-22 07:00:00,,US,COMPLETED
TXN_50483,ACC_1028,3997.93,DEPOSIT,ACH,2026-08-22 08:00:00,,US,COMPLETED
TXN_50324,ACC_1019,3629.88,TRANSFER_OUT,WIRE,2026-08-22 09:00:00,ACC_1036,PA,COMPLETED
TXN_50641,ACC_1037,603.87,DEPOSIT,CASH,2026-08-22 09:00:00,,US,COMPLETED
TXN_50497,ACC_1029,1916.72,TRANSFER_OUT,WIRE,2026-08-22 15:00:00,ACC_1041,US,COMPLETED
TXN_50169,ACC_1009,1929.71,TRANSFER_OUT,ACH,2026-08-22 16:00:00,ACC_1006,GB,COMPLETED
TXN_50030,ACC_1001,2176.49,DEPOSIT,WIRE,2026-08-22 18:00:00,,US,COMPLETED
TXN_50222,ACC_1012,1166.54,TRANSFER_OUT,ACH,2026-08-22 18:00:00,ACC_1050,CA,COMPLETED
TXN_50075,ACC_1003,4243.48,TRANSFER_OUT,WIRE,2026-08-22 20:00:00,ACC_1035,PA,COMPLETED
TXN_50609,ACC_1035,2585.78,DEPOSIT,CHECK,2026-08-22 20:00:00,,US,COMPLETED
TXN_50763,ACC_1045,1514.39,WITHDRAWAL,ACH,2026-08-22 20:00:00,,US,COMPLETED
TXN_50797,ACC_1047,3774.3,DEPOSIT,ACH,2026-08-22 20:00:00,,US,COMPLETED
TXN_50193,ACC_1010,3510.45,DEPOSIT,WIRE,2026-08-22 23:00:00,,US,COMPLETED
TXN_50368,ACC_1022,643.52,TRANSFER_IN,WIRE,2026-08-23 00:00:00,ACC_1046,DE,COMPLETED
TXN_50404,ACC_1024,1466.44,WITHDRAWAL,CASH,2026-08-23 02:00:00,,US,COMPLETED
TXN_50205,ACC_1011,443.39,TRANSFER_IN,CHECK,2026-08-23 03:00:00,ACC_1047,SG,COMPLETED
TXN_50266,ACC_1015,2068.39,TRANSFER_IN,ACH,2026-08-23 03:00:00,ACC_1004,CA,COMPLETED
TXN_50657,ACC_1038,21.29,TRANSFER_IN,WIRE,2026-08-23 04:00:00,ACC_1023,SG,COMPLETED
TXN_50052,ACC_1002,3678.31,TRANSFER_IN,WIRE,2026-08-23 05:00:00,ACC_1015,US,COMPLETED
TXN_50548,ACC_1032,32.27,DEPOSIT,CASH,2026-08-23 05:00:00,,US,COMPLETED
TXN_50676,ACC_1039,1226.95,TRANSFER_IN,CHECK,2026-08-23 06:00:00,ACC_1012,KY,COMPLETED
TXN_50698,ACC_1040,3672.9,TRANSFER_IN,CHECK,2026-08-23 11:00:00,ACC_1031,PA,COMPLETED
TXN_50138,ACC_1007,16216.87,DEPOSIT,CHECK,2026-08-23 13:00:00,,US,COMPLETED
TXN_50746,ACC_1044,690.12,WITHDRAWAL,WIRE,2026-08-23 13:00:00,,US,COMPLETED
TXN_50511,ACC_1030,3709.31,DEPOSIT,ACH,2026-08-23 15:00:00,,US,COMPLETED
TXN_50325,ACC_1019,1108.01,DEPOSIT,CASH,2026-08-23 16:00:00,,US,COMPLETED
TXN_50337,ACC_1020,13787.39,WITHDRAWAL,ACH,2026-08-23 16:00:00,,US,COMPLETED
TXN_50312,ACC_1018,379.52,WITHDRAWAL,CHECK,2026-08-23 17:00:00,,US,COMPLETED
TXN_50564,ACC_1033,373.16,TRANSFER_OUT,ACH,2026-08-23 20:00:00,ACC_1032,KY,COMPLETED
TXN_50724,ACC_1043,3689.34,TRANSFER_OUT,WIRE,2026-08-23 20:00:00,ACC_1040,CA,COMPLETED
TXN_50624,ACC_1036,2019.07,WITHDRAWAL,CASH,2026-08-23 21:00:00,,US,COMPLETED
TXN_50352,ACC_1021,2217.9,TRANSFER_OUT,WIRE,2026-08-23 22:00:00,ACC_1012,SG,COMPLETED
TXN_50223,ACC_1012,565.88,TRANSFER_OUT,ACH,2026-08-23 23:00:00,ACC_1008,KY,COMPLETED
TXN_50157,ACC_1008,1682.13,TRANSFER_OUT,WIRE,2026-08-24 01:00:00,ACC_1027,SG,COMPLETED
TXN_50387,ACC_1023,648.53,TRANSFER_OUT,ACH,2026-08-24 02:00:00,ACC_1023,US,COMPLETED
TXN_50798,ACC_1047,4471.93,TRANSFER_IN,WIRE,2026-08-24 03:00:00,ACC_1030,CH,COMPLETED
TXN_50549,ACC_1032,3512.28,DEPOSIT,CHECK,2026-08-24 07:00:00,,US,COMPLETED
TXN_50587,ACC_1034,2468.84,WITHDRAWAL,CHECK,2026-08-24 07:00:00,,US,COMPLETED
TXN_50813,ACC_1048,1506.1,TRANSFER_IN,ACH,2026-08-24 07:00:00,ACC_1010,CA,COMPLETED
TXN_50610,ACC_1035,3341.61,WITHDRAWAL,CASH,2026-08-24 08:00:00,,US,COMPLETED
TXN_50122,ACC_1006,3408.87,DEPOSIT,WIRE,2026-08-24 10:00:00,,US,COMPLETED
TXN_50460,ACC_1027,3974.85,DEPOSIT,CHECK,2026-08-24 10:00:00,,US,COMPLETED
TXN_50291,ACC_1017,3259.57,WITHDRAWAL,CASH,2026-08-24 11:00:00,,US,COMPLETED
TXN_50834,ACC_1049,3809.03,TRANSFER_IN,WIRE,2026-08-24 12:00:00,ACC_1033,US,COMPLETED
TXN_50783,ACC_1046,4332.41,TRANSFER_OUT,WIRE,2026-08-24 17:00:00,ACC_1020,CA,COMPLETED
TXN_50484,ACC_1028,4434.04,DEPOSIT,CASH,2026-08-24 18:00:00,,US,COMPLETED
TXN_50031,ACC_1001,4434.18,TRANSFER_OUT,CHECK,2026-08-24 19:00:00,ACC_1028,PA,COMPLETED
TXN_50313,ACC_1018,4467.95,WITHDRAWAL,WIRE,2026-08-24 20:00:00,,US,COMPLETED
TXN_50111,ACC_1005,3169.38,WITHDRAWAL,CHECK,2026-08-24 21:00:00,,US,COMPLETED
TXN_50512,ACC_1030,2209.76,TRANSFER_OUT,CHECK,2026-08-24 21:00:00,ACC_1023,US,COMPLETED
TXN_50699,ACC_1040,4150.96,TRANSFER_OUT,CHECK,2026-08-24 23:00:00,ACC_1001,DE,COMPLETED
TXN_50747,ACC_1044,3297.47,TRANSFER_OUT,ACH,2026-08-25 00:00:00,ACC_1015,DE,COMPLETED
TXN_50369,ACC_1022,2031.82,TRANSFER_OUT,WIRE,2026-08-25 02:00:00,ACC_1035,US,COMPLETED
TXN_50088,ACC_1004,2983.62,TRANSFER_IN,ACH,2026-08-25 04:00:00,ACC_1027,KY,COMPLETED
TXN_50194,ACC_1010,3278.66,WITHDRAWAL,WIRE,2026-08-25 05:00:00,,US,COMPLETED
TXN_50764,ACC_1045,1596.57,WITHDRAWAL,CHECK,2026-08-25 07:00:00,,US,COMPLETED
TXN_50277,ACC_1016,783.89,TRANSFER_OUT,WIRE,2026-08-25 08:00:00,ACC_1044,US,COMPLETED
TXN_50158,ACC_1008,2778.12,TRANSFER_IN,ACH,2026-08-25 09:00:00,ACC_1045,GB,COMPLETED
TXN_50530,ACC_1031,1870.72,WITHDRAWAL,WIRE,2026-08-25 10:00:00,,US,COMPLETED
TXN_50677,ACC_1039,1897.54,TRANSFER_IN,WIRE,2026-08-25 10:00:00,ACC_1018,KY,COMPLETED
TXN_50428,ACC_1025,2968.07,DEPOSIT,WIRE,2026-08-25 11:00:00,,US,COMPLETED
TXN_50658,ACC_1038,2645.64,DEPOSIT,ACH,2026-08-25 11:00:00,,US,COMPLETED
TXN_50246,ACC_1014,3198.74,TRANSFER_IN,CHECK,2026-08-25 12:00:00,ACC_1011,SG,COMPLETED
TXN_50292,ACC_1017,4487.33,TRANSFER_OUT,WIRE,2026-08-25 12:00:00,ACC_1048,CA,COMPLETED
TXN_50267,ACC_1015,3972.88,TRANSFER_OUT,CHECK,2026-08-25 13:00:00,ACC_1035,US,COMPLETED
TXN_50405,ACC_1024,20140.33,TRANSFER_OUT,ACH,2026-08-25 13:00:00,ACC_1008,US,COMPLETED
TXN_50814,ACC_1048,4426.61,WITHDRAWAL,CASH,2026-08-25 13:00:00,,US,COMPLETED
TXN_50642,ACC_1037,18887.61,WITHDRAWAL,CASH,2026-08-25 16:00:00,,US,COMPLETED
TXN_50139,ACC_1007,1949.48,TRANSFER_OUT,WIRE,2026-08-25 19:00:00,ACC_1011,US,COMPLETED
TXN_50170,ACC_1009,314.26,TRANSFER_IN,WIRE,2026-08-25 19:00:00,ACC_1039,PA,COMPLETED
TXN_50498,ACC_1029,1452.48,DEPOSIT,ACH,2026-08-25 20:00:00,,US,COMPLETED
TXN_50314,ACC_1018,4403.64,TRANSFER_OUT,WIRE,2026-08-25 21:00:00,ACC_1015,US,COMPLETED
TXN_50565,ACC_1033,4413.4,DEPOSIT,ACH,2026-08-25 22:00:00,,US,COMPLETED
TXN_50625,ACC_1036,1000.31,DEPOSIT,CHECK,2026-08-25 22:00:00,,US,COMPLETED
TXN_50076,ACC_1003,2207.27,TRANSFER_OUT,ACH,2026-08-26 00:00:00,ACC_1025,GB,COMPLETED
TXN_50725,ACC_1043,2891.25,DEPOSIT,ACH,2026-08-26 03:00:00,,US,COMPLETED
TXN_50799,ACC_1047,437.21,TRANSFER_IN,WIRE,2026-08-26 04:00:00,ACC_1005,DE,COMPLETED
TXN_50388,ACC_1023,894.18,TRANSFER_OUT,WIRE,2026-08-26 05:00:00,ACC_1044,KY,COMPLETED
TXN_50206,ACC_1011,1513.46,WITHDRAWAL,CHECK,2026-08-26 06:00:00,,US,COMPLETED
TXN_50053,ACC_1002,1805.13,DEPOSIT,CHECK,2026-08-26 09:00:00,,US,COMPLETED
TXN_50588,ACC_1034,4425.87,WITHDRAWAL,ACH,2026-08-26 10:00:00,,US,COMPLETED
TXN_50089,ACC_1004,4324.33,TRANSFER_OUT,WIRE,2026-08-26 11:00:00,ACC_1028,US,COMPLETED
TXN_50293,ACC_1017,1356.8,TRANSFER_IN,CHECK,2026-08-26 13:00:00,ACC_1030,SG,COMPLETED
TXN_50461,ACC_1027,1898.17,WITHDRAWAL,ACH,2026-08-26 13:00:00,,US,COMPLETED
TXN_50531,ACC_1031,1853.18,TRANSFER_OUT,WIRE,2026-08-26 16:00:00,ACC_1021,US,COMPLETED
TXN_50247,ACC_1014,2299.23,WITHDRAWAL,WIRE,2026-08-26 18:00:00,,US,COMPLETED
TXN_50278,ACC_1016,4267.96,DEPOSIT,CASH,2026-08-26 18:00:00,,US,COMPLETED
TXN_50765,ACC_1045,1174.4,DEPOSIT,CHECK,2026-08-26 18:00:00,,US,COMPLETED
TXN_50123,ACC_1006,606.94,TRANSFER_OUT,ACH,2026-08-26 19:00:00,ACC_1002,SG,COMPLETED
TXN_50338,ACC_1020,60.95,TRANSFER_IN,ACH,2026-08-26 19:00:00,ACC_1040,SG,COMPLETED
TXN_50678,ACC_1039,607.5,WITHDRAWAL,ACH,2026-08-26 20:00:00,,US,COMPLETED
TXN_50784,ACC_1046,1912.63,DEPOSIT,WIRE,2026-08-26 20:00:00,,US,COMPLETED
TXN_50815,ACC_1048,543.46,TRANSFER_IN,CHECK,2026-08-26 23:00:00,ACC_1046,US,COMPLETED
TXN_50835,ACC_1049,3589.47,DEPOSIT,CHECK,2026-08-27 00:00:00,,US,COMPLETED
TXN_50140,ACC_1007,3921.36,WITHDRAWAL,CASH,2026-08-27 05:00:00,,US,COMPLETED
TXN_50726,ACC_1043,3933.25,TRANSFER_OUT,WIRE,2026-08-27 06:00:00,ACC_1007,US,COMPLETED
TXN_50748,ACC_1044,683.1,TRANSFER_OUT,ACH,2026-08-27 07:00:00,ACC_1036,DE,COMPLETED
TXN_50353,ACC_1021,1722.73,TRANSFER_IN,WIRE,2026-08-27 09:00:00,ACC_1046,US,COMPLETED
TXN_50513,ACC_1030,3742.3,DEPOSIT,CASH,2026-08-27 09:00:00,,US,COMPLETED
TXN_50700,ACC_1040,16857.37,TRANSFER_OUT,WIRE,2026-08-27 09:00:00,ACC_1026,US,COMPLETED
TXN_50550,ACC_1032,2066.25,TRANSFER_IN,WIRE,2026-08-27 11:00:00,ACC_1004,US,COMPLETED
TXN_50370,ACC_1022,4031.85,DEPOSIT,ACH,2026-08-27 14:00:00,,US,COMPLETED
TXN_50611,ACC_1035,658.2,TRANSFER_IN,WIRE,2026-08-27 17:00:00,ACC_1008,US,COMPLETED
TXN_50406,ACC_1024,23.03,WITHDRAWAL,WIRE,2026-08-27 21:00:00,,US,COMPLETED
TXN_50485,ACC_1028,2740.78,DEPOSIT,ACH,2026-08-27 21:00:00,,US,COMPLETED
TXN_50766,ACC_1045,1551.2,WITHDRAWAL,ACH,2026-08-27 21:00:00,,US,COMPLETED
TXN_50643,ACC_1037,2658.94,DEPOSIT,CASH,2026-08-27 22:00:00,,US,COMPLETED
TXN_50532,ACC_1031,1510.18,TRANSFER_IN,ACH,2026-08-28 00:00:00,ACC_1001,KY,COMPLETED
TXN_50248,ACC_1014,137.75,TRANSFER_IN,WIRE,2026-08-28 02:00:00,ACC_1036,US,COMPLETED
TXN_50626,ACC_1036,211.78,TRANSFER_IN,WIRE,2026-08-28 02:00:00,ACC_1031,KY,COMPLETED
TXN_50171,ACC_1009,2284.87,DEPOSIT,WIRE,2026-08-28 03:00:00,,US,COMPLETED
TXN_50315,ACC_1018,714.94,DEPOSIT,ACH,2026-08-28 03:00:00,,US,COMPLETED
TXN_50499,ACC_1029,1800.15,TRANSFER_IN,WIRE,2026-08-28 05:00:00,ACC_1001,CH,COMPLETED
TXN_50566,ACC_1033,180.53,DEPOSIT,CHECK,2026-08-28 05:00:00,,US,COMPLETED
TXN_50032,ACC_1001,2200.29,WITHDRAWAL,ACH,2026-08-28 07:00:00,,US,COMPLETED
TXN_50589,ACC_1034,1939.72,WITHDRAWAL,WIRE,2026-08-28 11:00:00,,US,COMPLETED
TXN_50429,ACC_1025,753.97,TRANSFER_IN,WIRE,2026-08-28 12:00:00,ACC_1024,US,COMPLETED
TXN_50514,ACC_1030,3845.12,WITHDRAWAL,WIRE,2026-08-28 12:00:00,,US,COMPLETED
TXN_50551,ACC_1032,3838.07,TRANSFER_IN,WIRE,2026-08-28 12:00:00,ACC_1048,US,COMPLETED
TXN_50354,ACC_1021,710.91,WITHDRAWAL,CASH,2026-08-28 14:00:00,,US,COMPLETED
TXN_50659,ACC_1038,3273.1,TRANSFER_IN,CHECK,2026-08-28 16:00:00,ACC_1018,US,COMPLETED
TXN_50207,ACC_1011,3149.19,DEPOSIT,CHECK,2026-08-28 17:00:00,,US,COMPLETED
TXN_50389,ACC_1023,3782.72,DEPOSIT,ACH,2026-08-28 17:00:00,,US,COMPLETED
TXN_50054,ACC_1002,2302.14,TRANSFER_IN,ACH,2026-08-28 20:00:00,ACC_1008,CA,COMPLETED
TXN_50701,ACC_1040,3322.29,TRANSFER_OUT,WIRE,2026-08-28 21:00:00,ACC_1017,US,COMPLETED
TXN_50279,ACC_1016,698.41,TRANSFER_OUT,WIRE,2026-08-29 01:00:00,ACC_1048,US,COMPLETED
TXN_50371,ACC_1022,2997.83,DEPOSIT,CASH,2026-08-29 01:00:00,,US,COMPLETED
TXN_50462,ACC_1027,1628.82,TRANSFER_OUT,CHECK,2026-08-29 01:00:00,ACC_1037,PA,COMPLETED
TXN_50627,ACC_1036,4413.04,TRANSFER_IN,CHECK,2026-08-29 03:00:00,ACC_1038,PA,COMPLETED
TXN_50644,ACC_1037,2157.59,DEPOSIT,CHECK,2026-08-29 03:00:00,,US,COMPLETED
TXN_50800,ACC_1047,1331.89,TRANSFER_IN,CHECK,2026-08-29 06:00:00,ACC_1034,DE,COMPLETED
TXN_50816,ACC_1048,408.85,TRANSFER_IN,WIRE,2026-08-29 06:00:00,ACC_1020,US,COMPLETED
TXN_50785,ACC_1046,2043.61,DEPOSIT,WIRE,2026-08-29 07:00:00,,US,COMPLETED
TXN_50749,ACC_1044,1805.4,WITHDRAWAL,WIRE,2026-08-29 09:00:00,,US,COMPLETED
TXN_50552,ACC_1032,63.33,WITHDRAWAL,CHECK,2026-08-29 13:00:00,,US,COMPLETED
TXN_50090,ACC_1004,4345.32,TRANSFER_OUT,WIRE,2026-08-29 20:00:00,ACC_1028,CH,COMPLETED
TXN_50294,ACC_1017,2232.73,TRANSFER_OUT,CHECK,2026-08-29 22:00:00,ACC_1013,US,COMPLETED
TXN_50390,ACC_1023,166.47,TRANSFER_IN,WIRE,2026-08-29 22:00:00,ACC_1050,KY,COMPLETED
TXN_50124,ACC_1006,3199.83,DEPOSIT,CASH,2026-08-29 23:00:00,,US,COMPLETED
TXN_50679,ACC_1039,3622.31,TRANSFER_OUT,WIRE,2026-08-30 01:00:00,ACC_1010,US,COMPLETED
TXN_50533,ACC_1031,3430.15,WITHDRAWAL,CASH,2026-08-30 04:00:00,,US,COMPLETED
TXN_50339,ACC_1020,4109.13,DEPOSIT,ACH,2026-08-30 05:00:00,,US,COMPLETED
TXN_50055,ACC_1002,4332.15,DEPOSIT,CASH,2026-08-30 06:00:00,,US,COMPLETED
TXN_50141,ACC_1007,1060.2,TRANSFER_OUT,CHECK,2026-08-30 08:00:00,ACC_1043,US,COMPLETED
TXN_50836,ACC_1049,1815.66,WITHDRAWAL,WIRE,2026-08-30 08:00:00,,US,COMPLETED
TXN_50172,ACC_1009,3998.65,TRANSFER_OUT,WIRE,2026-08-30 11:00:00,ACC_1027,US,COMPLETED
TXN_50727,ACC_1043,3766.62,TRANSFER_IN,ACH,2026-08-30 17:00:00,ACC_1024,US,COMPLETED
TXN_50355,ACC_1021,16007.48,TRANSFER_IN,CHECK,2026-08-30 20:00:00,ACC_1007,US,COMPLETED
TXN_50407,ACC_1024,732.22,TRANSFER_IN,ACH,2026-08-31 02:00:00,ACC_1042,GB,COMPLETED
TXN_50125,ACC_1006,4465.31,TRANSFER_OUT,ACH,2026-08-31 03:00:00,ACC_1042,US,COMPLETED
TXN_50612,ACC_1035,3838.09,TRANSFER_OUT,ACH,2026-08-31 03:00:00,ACC_1019,SG,COMPLETED
TXN_50249,ACC_1014,314.55,TRANSFER_OUT,WIRE,2026-08-31 04:00:00,ACC_1050,DE,COMPLETED
TXN_50767,ACC_1045,2352.82,WITHDRAWAL,CASH,2026-08-31 04:00:00,,US,COMPLETED
TXN_50534,ACC_1031,2772.87,TRANSFER_OUT,WIRE,2026-08-31 07:00:00,ACC_1031,DE,COMPLETED
TXN_50372,ACC_1022,494.63,WITHDRAWAL,WIRE,2026-08-31 08:00:00,,US,COMPLETED
TXN_50463,ACC_1027,19762.51,DEPOSIT,CHECK,2026-08-31 08:00:00,,US,COMPLETED
TXN_50702,ACC_1040,1093.24,TRANSFER_IN,CHECK,2026-08-31 08:00:00,ACC_1042,PA,COMPLETED
TXN_50500,ACC_1029,3521.95,WITHDRAWAL,WIRE,2026-08-31 14:00:00,,US,COMPLETED
TXN_50567,ACC_1033,946.69,TRANSFER_IN,CHECK,2026-08-31 14:00:00,ACC_1004,US,COMPLETED
TXN_50515,ACC_1030,3056.07,TRANSFER_OUT,ACH,2026-08-31 16:00:00,ACC_1050,SG,COMPLETED
TXN_50590,ACC_1034,45.29,WITHDRAWAL,ACH,2026-08-31 16:00:00,,US,COMPLETED
TXN_50430,ACC_1025,3303.55,DEPOSIT,CHECK,2026-08-31 17:00:00,,US,COMPLETED
TXN_50750,ACC_1044,907.53,WITHDRAWAL,WIRE,2026-08-31 18:00:00,,US,COMPLETED
TXN_50033,ACC_1001,2449.03,DEPOSIT,ACH,2026-08-31 19:00:00,,US,COMPLETED
TXN_50660,ACC_1038,2057.32,DEPOSIT,CHECK,2026-08-31 20:00:00,,US,COMPLETED
TXN_50553,ACC_1032,4298.8,DEPOSIT,CHECK,2026-08-31 21:00:00,,US,COMPLETED
TXN_50356,ACC_1021,1950.79,TRANSFER_OUT,ACH,2026-08-31 23:00:00,ACC_1002,US,COMPLETED
TXN_50208,ACC_1011,2902.85,WITHDRAWAL,ACH,2026-09-01 00:00:00,,US,COMPLETED
TXN_50295,ACC_1017,3295.41,WITHDRAWAL,ACH,2026-09-01 01:00:00,,US,COMPLETED
TXN_50091,ACC_1004,3835.67,DEPOSIT,CHECK,2026-09-01 02:00:00,,US,COMPLETED
TXN_50680,ACC_1039,811.2,TRANSFER_IN,WIRE,2026-09-01 02:00:00,ACC_1020,CA,COMPLETED
TXN_50280,ACC_1016,2343.7,TRANSFER_OUT,WIRE,2026-09-01 04:00:00,ACC_1021,US,COMPLETED
TXN_50628,ACC_1036,1707.43,DEPOSIT,CHECK,2026-09-01 06:00:00,,US,COMPLETED
TXN_50535,ACC_1031,2411.35,DEPOSIT,CHECK,2026-09-01 08:00:00,,US,COMPLETED
TXN_50613,ACC_1035,459.95,TRANSFER_OUT,CHECK,2026-09-01 08:00:00,ACC_1023,US,COMPLETED
TXN_50000,ACC_1042,9450.0,DEPOSIT,CASH,2026-09-01 10:00:00,,US,COMPLETED
TXN_50801,ACC_1047,3137.32,DEPOSIT,ACH,2026-09-01 10:00:00,,US,COMPLETED
TXN_50817,ACC_1048,804.06,DEPOSIT,WIRE,2026-09-01 11:00:00,,US,COMPLETED
TXN_50645,ACC_1037,1850.74,DEPOSIT,ACH,2026-09-01 12:00:00,,US,COMPLETED
TXN_50142,ACC_1007,3055.7,TRANSFER_OUT,CHECK,2026-09-01 13:00:00,ACC_1038,CA,COMPLETED
TXN_50768,ACC_1045,704.32,TRANSFER_IN,WIRE,2026-09-01 14:00:00,ACC_1035,US,COMPLETED
TXN_50837,ACC_1049,315.95,TRANSFER_OUT,WIRE,2026-09-01 15:00:00,ACC_1037,GB,COMPLETED
TXN_50464,ACC_1027,2391.86,WITHDRAWAL,WIRE,2026-09-01 16:00:00,,US,COMPLETED
TXN_50056,ACC_1002,3543.2,DEPOSIT,CASH,2026-09-01 18:00:00,,US,COMPLETED
TXN_50173,ACC_1009,1420.11,WITHDRAWAL,CASH,2026-09-01 18:00:00,,US,COMPLETED
TXN_50786,ACC_1046,2467.9,TRANSFER_IN,WIRE,2026-09-01 19:00:00,ACC_1002,US,COMPLETED
TXN_50751,ACC_1044,1212.83,DEPOSIT,ACH,2026-09-01 20:00:00,,US,COMPLETED
TXN_50591,ACC_1034,2694.02,TRANSFER_IN,WIRE,2026-09-01 22:00:00,ACC_1037,PA,COMPLETED
TXN_50516,ACC_1030,4103.59,DEPOSIT,WIRE,2026-09-02 00:00:00,,US,COMPLETED
TXN_50001,ACC_1042,9800.0,DEPOSIT,CASH,2026-09-02 00:15:00,,US,COMPLETED
TXN_50661,ACC_1038,2287.95,TRANSFER_IN,CHECK,2026-09-02 03:00:00,ACC_1008,PA,COMPLETED
TXN_50408,ACC_1024,1685.86,WITHDRAWAL,ACH,2026-09-02 04:00:00,,US,COMPLETED
TXN_50391,ACC_1023,3481.01,DEPOSIT,ACH,2026-09-02 10:00:00,,US,COMPLETED
TXN_50340,ACC_1020,21388.51,TRANSFER_IN,ACH,2026-09-02 14:00:00,ACC_1033,SG,COMPLETED
TXN_50373,ACC_1022,1772.28,WITHDRAWAL,CHECK,2026-09-02 14:00:00,,US,COMPLETED
TXN_50002,ACC_1042,9120.0,DEPOSIT,CASH,2026-09-02 14:40:00,,US,COMPLETED
TXN_50126,ACC_1006,1327.54,TRANSFER_OUT,WIRE,2026-09-02 15:00:00,ACC_1031,US,COMPLETED
TXN_50703,ACC_1040,862.24,WITHDRAWAL,CHECK,2026-09-02 15:00:00,,US,COMPLETED
TXN_50818,ACC_1048,2286.86,WITHDRAWAL,WIRE,2026-09-02 19:00:00,,US,COMPLETED
TXN_50174,ACC_1009,3746.34,DEPOSIT,CHECK,2026-09-02 20:00:00,,US,COMPLETED
TXN_50465,ACC_1027,2962.75,DEPOSIT,WIRE,2026-09-02 20:00:00,,US,COMPLETED
TXN_50568,ACC_1033,2529.48,TRANSFER_OUT,CHECK,2026-09-02 20:00:00,ACC_1046,KY,COMPLETED
TXN_50431,ACC_1025,2366.87,DEPOSIT,CASH,2026-09-02 22:00:00,,US,COMPLETED
TXN_50554,ACC_1032,529.97,TRANSFER_OUT,CHECK,2026-09-03 00:00:00,ACC_1025,KY,COMPLETED
TXN_50769,ACC_1045,640.82,WITHDRAWAL,WIRE,2026-09-03 01:00:00,,US,COMPLETED
TXN_50003,ACC_1042,9650.0,DEPOSIT,CASH,2026-09-03 04:05:00,,US,COMPLETED
TXN_50728,ACC_1043,337.52,WITHDRAWAL,CASH,2026-09-03 05:00:00,,US,COMPLETED
TXN_50092,ACC_1004,3382.13,TRANSFER_OUT,CHECK,2026-09-03 06:00:00,ACC_1002,KY,COMPLETED
TXN_50250,ACC_1014,581.46,DEPOSIT,CASH,2026-09-03 06:00:00,,US,COMPLETED
TXN_50004,ACC_1042,37500.0,TRANSFER_OUT,WIRE,2026-09-03 06:30:00,SHELL_CORP_KY_8829,KY,COMPLETED
TXN_50357,ACC_1021,436.93,TRANSFER_IN,WIRE,2026-09-03 08:00:00,ACC_1001,CA,COMPLETED
TXN_50005,ACC_1085,9950.0,DEPOSIT,ACH,2026-09-03 09:00:00,,US,COMPLETED
TXN_50629,ACC_1036,2333.35,TRANSFER_IN,WIRE,2026-09-03 10:00:00,ACC_1031,CH,COMPLETED
TXN_50281,ACC_1016,1553.63,TRANSFER_IN,WIRE,2026-09-03 13:00:00,ACC_1013,US,COMPLETED
TXN_50374,ACC_1022,488.38,DEPOSIT,ACH,2026-09-03 22:00:00,,US,COMPLETED
TXN_50569,ACC_1033,3421.75,TRANSFER_IN,CHECK,2026-09-03 22:00:00,ACC_1041,CA,COMPLETED
TXN_50802,ACC_1047,3105.17,TRANSFER_IN,WIRE,2026-09-03 22:00:00,ACC_1039,GB,COMPLETED
TXN_50501,ACC_1029,2630.39,DEPOSIT,ACH,2026-09-04 00:00:00,,US,COMPLETED
TXN_50592,ACC_1034,3532.46,WITHDRAWAL,WIRE,2026-09-04 00:00:00,,US,COMPLETED
TXN_50704,ACC_1040,2059.94,TRANSFER_OUT,WIRE,2026-09-04 02:00:00,ACC_1021,US,COMPLETED
TXN_50034,ACC_1001,2272.77,WITHDRAWAL,ACH,2026-09-04 03:00:00,,US,COMPLETED
